"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
29;"blue-collar";"married";"secondary";"no";296;"yes";"no";"unknown";4;"jun";153;1;-1;0;"unknown";"no"
30;"services";"single";"tertiary";"no";719;"no";"yes";"cellular";14;"aug";38;2;-1;0;"unknown";"no"
42;"technician";"single";"secondary";"no";631;"no";"no";"telephone";22;"jul";171;2;413;3;"failure";"no"
44;"services";"married";"primary";"no";2386;"yes";"no";"cellular";7;"may";228;2;-1;0;"unknown";"no"
25;"services";"single";"secondary";"no";0;"yes";"no";"cellular";7;"may";282;1;-1;0;"unknown";"no"
45;"blue-collar";"married";"primary";"no";185;"yes";"no";"cellular";29;"jan";249;3;-1;0;"unknown";"no"
48;"unemployed";"divorced";"primary";"no";840;"no";"no";"cellular";28;"jan";196;1;-1;0;"unknown";"no"
48;"management";"divorced";"tertiary";"no";15;"no";"no";"unknown";6;"nov";88;1;-1;0;"unknown";"no"
47;"blue-collar";"single";"primary";"no";133;"yes";"no";"cellular";14;"may";285;1;330;3;"other";"no"
35;"self-employed";"married";"tertiary";"no";137;"no";"no";"cellular";5;"feb";142;4;-1;0;"unknown";"no"
31;"services";"married";"secondary";"no";1670;"no";"no";"cellular";18;"jul";185;2;-1;0;"unknown";"no"
45;"management";"married";"tertiary";"no";77;"yes";"no";"cellular";17;"nov";59;1;-1;0;"unknown";"no"
28;"technician";"single";"secondary";"no";1363;"no";"no";"cellular";9;"jun";431;3;102;1;"success";"no"
36;"entrepreneur";"married";"tertiary";"no";1423;"yes";"no";"unknown";29;"may";193;1;-1;0;"unknown";"no"
46;"unknown";"married";"primary";"no";110;"no";"no";"unknown";19;"jun";113;14;-1;0;"unknown";"no"
25;"blue-collar";"single";"secondary";"no";674;"no";"no";"cellular";24;"jul";736;2;-1;0;"unknown";"no"
32;"admin.";"married";"secondary";"no";76;"yes";"no";"unknown";21;"may";189;2;-1;0;"unknown";"no"
54;"management";"divorced";"tertiary";"no";0;"no";"yes";"cellular";10;"jul";88;1;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";376;"yes";"no";"cellular";23;"mar";248;4;-1;0;"unknown";"yes"
34;"management";"married";"tertiary";"no";557;"yes";"no";"cellular";16;"jul";513;1;-1;0;"unknown";"no"
42;"services";"single";"secondary";"no";241;"yes";"no";"cellular";5;"may";704;2;-1;0;"unknown";"no"
39;"services";"married";"secondary";"no";1930;"yes";"no";"cellular";15;"jul";92;3;-1;0;"unknown";"no"
32;"technician";"married";"secondary";"no";169;"yes";"no";"cellular";7;"may";22;11;-1;0;"unknown";"no"
35;"services";"divorced";"secondary";"no";-33;"no";"yes";"cellular";6;"may";109;1;-1;0;"unknown";"no"
48;"housemaid";"married";"secondary";"no";3570;"no";"no";"cellular";5;"jun";58;2;-1;0;"unknown";"no"
31;"blue-collar";"married";"primary";"no";-537;"yes";"yes";"cellular";21;"jul";1039;7;-1;0;"unknown";"yes"
39;"self-employed";"married";"tertiary";"no";1047;"no";"no";"unknown";6;"jun";554;1;-1;0;"unknown";"yes"
32;"blue-collar";"single";"tertiary";"no";3014;"yes";"no";"cellular";7;"may";291;2;-1;0;"unknown";"no"
49;"services";"married";"secondary";"no";314;"no";"no";"cellular";20;"aug";30;2;-1;0;"unknown";"no"
32;"blue-collar";"single";"primary";"no";2507;"yes";"no";"unknown";2;"jun";215;1;-1;0;"unknown";"no"
35;"technician";"divorced";"secondary";"no";2047;"yes";"no";"cellular";1;"oct";66;1;-1;0;"unknown";"no"
51;"blue-collar";"single";"primary";"no";60;"no";"no";"unknown";3;"jul";93;1;-1;0;"unknown";"no"
61;"retired";"married";"secondary";"no";2917;"no";"no";"cellular";6;"oct";215;1;-1;0;"unknown";"yes"
39;"admin.";"single";"secondary";"no";113;"yes";"no";"unknown";6;"may";342;1;-1;0;"unknown";"no"
35;"admin.";"married";"secondary";"no";725;"yes";"no";"cellular";20;"nov";219;7;133;1;"failure";"no"
37;"technician";"single";"secondary";"no";18;"no";"no";"unknown";12;"jun";361;2;-1;0;"unknown";"no"
24;"technician";"single";"secondary";"no";-156;"yes";"no";"cellular";18;"may";4;2;-1;0;"unknown";"no"
47;"services";"married";"unknown";"no";11;"no";"no";"cellular";8;"aug";455;4;-1;0;"unknown";"no"
31;"blue-collar";"divorced";"secondary";"no";-452;"yes";"no";"unknown";26;"may";182;5;-1;0;"unknown";"no"
36;"management";"single";"tertiary";"no";678;"no";"yes";"unknown";4;"jul";85;3;-1;0;"unknown";"no"
43;"blue-collar";"married";"secondary";"no";704;"yes";"no";"telephone";11;"may";28;2;306;1;"failure";"no"
25;"self-employed";"single";"tertiary";"no";931;"yes";"no";"cellular";11;"may";263;2;348;4;"failure";"no"
30;"management";"single";"tertiary";"no";220;"no";"yes";"cellular";12;"aug";111;2;-1;0;"unknown";"no"
42;"technician";"married";"secondary";"no";-113;"yes";"yes";"cellular";29;"jul";32;5;-1;0;"unknown";"no"
51;"technician";"married";"tertiary";"no";-3;"no";"no";"cellular";25;"aug";91;9;-1;0;"unknown";"no"
31;"admin.";"divorced";"secondary";"no";308;"yes";"no";"unknown";7;"may";194;1;-1;0;"unknown";"no"
31;"management";"married";"tertiary";"no";607;"no";"no";"cellular";27;"aug";200;5;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";731;"yes";"no";"cellular";21;"nov";378;4;-1;0;"unknown";"no"
59;"retired";"married";"secondary";"no";0;"no";"no";"cellular";28;"aug";23;15;-1;0;"unknown";"no"
53;"retired";"divorced";"tertiary";"no";-309;"yes";"no";"cellular";21;"aug";343;2;428;2;"success";"yes"
53;"technician";"married";"tertiary";"no";988;"no";"no";"cellular";20;"aug";1408;5;-1;0;"unknown";"yes"
53;"blue-collar";"married";"primary";"no";655;"yes";"no";"cellular";26;"may";103;2;-1;0;"unknown";"no"
32;"blue-collar";"married";"secondary";"no";150;"no";"no";"cellular";5;"feb";210;1;-1;0;"unknown";"no"
35;"services";"single";"secondary";"no";1227;"yes";"yes";"unknown";28;"may";283;3;-1;0;"unknown";"no"
32;"unemployed";"married";"secondary";"no";11524;"yes";"no";"cellular";19;"nov";289;3;-1;0;"unknown";"no"
28;"student";"married";"tertiary";"no";1;"no";"no";"cellular";15;"jul";92;4;-1;0;"unknown";"no"
55;"retired";"married";"tertiary";"no";357;"yes";"no";"cellular";30;"apr";878;1;-1;0;"unknown";"no"
34;"services";"divorced";"secondary";"no";1281;"no";"no";"cellular";5;"feb";237;1;-1;0;"unknown";"no"
21;"student";"single";"primary";"no";1596;"no";"no";"cellular";26;"aug";115;1;93;2;"failure";"no"
23;"blue-collar";"single";"secondary";"no";-95;"yes";"no";"unknown";14;"may";167;3;-1;0;"unknown";"no"
35;"management";"married";"tertiary";"no";358;"no";"no";"unknown";27;"jun";18;1;-1;0;"unknown";"no"
50;"technician";"married";"secondary";"no";841;"yes";"no";"unknown";29;"may";54;2;-1;0;"unknown";"no"
58;"management";"divorced";"tertiary";"no";1257;"no";"no";"cellular";5;"aug";1536;1;-1;0;"unknown";"yes"
49;"unemployed";"married";"tertiary";"no";0;"yes";"no";"cellular";4;"feb";772;2;-1;0;"unknown";"no"
35;"technician";"married";"secondary";"no";692;"yes";"yes";"unknown";14;"may";133;2;-1;0;"unknown";"no"
38;"technician";"single";"secondary";"no";42;"yes";"no";"unknown";7;"may";195;2;-1;0;"unknown";"no"
55;"retired";"married";"secondary";"no";3948;"no";"no";"unknown";2;"jun";266;2;-1;0;"unknown";"no"
56;"technician";"married";"secondary";"no";2065;"no";"no";"cellular";14;"aug";71;2;-1;0;"unknown";"no"
60;"retired";"divorced";"tertiary";"no";439;"no";"yes";"cellular";25;"may";464;1;321;1;"failure";"yes"
38;"blue-collar";"divorced";"secondary";"no";226;"yes";"no";"cellular";15;"may";167;4;-1;0;"unknown";"no"
32;"blue-collar";"married";"secondary";"no";2089;"yes";"no";"cellular";19;"nov";192;1;5;1;"success";"no"
52;"management";"married";"primary";"yes";57;"yes";"yes";"cellular";20;"nov";45;1;196;1;"failure";"no"
39;"management";"married";"tertiary";"no";378;"yes";"yes";"unknown";5;"may";127;2;-1;0;"unknown";"no"
48;"admin.";"divorced";"secondary";"no";1282;"yes";"no";"cellular";11;"may";123;2;343;2;"other";"no"
56;"unemployed";"married";"secondary";"no";2629;"no";"no";"cellular";16;"jul";293;2;-1;0;"unknown";"no"
31;"management";"married";"tertiary";"no";414;"yes";"no";"cellular";11;"may";498;2;-1;0;"unknown";"no"
46;"admin.";"single";"unknown";"no";306;"yes";"no";"cellular";11;"may";289;5;-1;0;"unknown";"no"
30;"blue-collar";"married";"secondary";"no";938;"yes";"no";"unknown";14;"may";159;1;-1;0;"unknown";"no"
42;"admin.";"divorced";"secondary";"no";-106;"yes";"no";"cellular";15;"may";495;1;347;3;"failure";"no"
31;"technician";"married";"tertiary";"no";1570;"yes";"no";"cellular";8;"sep";213;4;184;5;"success";"no"
68;"retired";"married";"secondary";"no";20723;"yes";"no";"cellular";28;"apr";318;2;-1;0;"unknown";"no"
56;"blue-collar";"married";"primary";"no";379;"no";"no";"cellular";13;"aug";58;5;-1;0;"unknown";"no"
36;"technician";"married";"tertiary";"no";844;"yes";"yes";"cellular";25;"oct";129;1;-1;0;"unknown";"no"
45;"management";"single";"tertiary";"no";0;"no";"no";"cellular";27;"may";114;1;-1;0;"unknown";"no"
36;"management";"divorced";"tertiary";"no";3837;"yes";"no";"cellular";17;"nov";184;1;193;1;"success";"no"
31;"technician";"married";"tertiary";"no";1385;"no";"no";"cellular";25;"aug";116;8;-1;0;"unknown";"no"
53;"self-employed";"divorced";"tertiary";"yes";10;"no";"no";"cellular";20;"nov";75;3;-1;0;"unknown";"no"
59;"entrepreneur";"divorced";"unknown";"no";0;"no";"no";"unknown";17;"jun";956;2;-1;0;"unknown";"no"
31;"admin.";"single";"secondary";"no";-182;"yes";"no";"cellular";7;"jul";181;2;-1;0;"unknown";"no"
30;"technician";"married";"tertiary";"no";0;"no";"no";"cellular";21;"aug";351;6;-1;0;"unknown";"no"
26;"technician";"married";"tertiary";"no";3825;"yes";"no";"unknown";13;"may";107;1;-1;0;"unknown";"no"
38;"blue-collar";"married";"secondary";"no";395;"yes";"no";"cellular";8;"may";83;1;367;2;"failure";"no"
36;"management";"single";"unknown";"no";62;"no";"no";"cellular";13;"jul";311;1;91;2;"success";"yes"
31;"technician";"married";"secondary";"no";106;"yes";"no";"unknown";13;"may";101;13;-1;0;"unknown";"no"
35;"management";"married";"tertiary";"no";267;"yes";"no";"unknown";7;"may";192;1;-1;0;"unknown";"no"
26;"unemployed";"single";"secondary";"no";1064;"no";"no";"unknown";31;"may";113;1;-1;0;"unknown";"no"
61;"management";"married";"tertiary";"no";6016;"no";"no";"cellular";2;"feb";670;3;-1;0;"unknown";"yes"
33;"blue-collar";"married";"primary";"no";50;"yes";"no";"cellular";7;"may";246;2;-1;0;"unknown";"no"
27;"blue-collar";"married";"secondary";"no";5854;"no";"no";"cellular";15;"may";255;2;-1;0;"unknown";"no"
25;"student";"single";"unknown";"no";92;"no";"no";"cellular";27;"may";297;1;-1;0;"unknown";"no"
39;"technician";"married";"secondary";"no";-184;"no";"yes";"unknown";17;"jun";185;3;-1;0;"unknown";"no"
33;"services";"married";"secondary";"no";57;"yes";"yes";"unknown";21;"may";323;1;-1;0;"unknown";"no"
31;"admin.";"single";"secondary";"no";98;"yes";"yes";"unknown";12;"may";159;3;-1;0;"unknown";"no"
34;"blue-collar";"married";"secondary";"no";250;"yes";"no";"unknown";29;"may";193;6;-1;0;"unknown";"no"
39;"management";"married";"tertiary";"no";88;"no";"no";"cellular";19;"aug";349;4;-1;0;"unknown";"no"
43;"management";"married";"secondary";"no";3;"yes";"no";"unknown";9;"may";204;2;-1;0;"unknown";"no"
59;"technician";"married";"secondary";"no";3562;"no";"no";"cellular";13;"aug";121;1;-1;0;"unknown";"no"
31;"blue-collar";"single";"secondary";"no";1358;"yes";"yes";"unknown";23;"may";339;2;-1;0;"unknown";"no"
37;"admin.";"single";"secondary";"no";528;"yes";"no";"cellular";21;"nov";65;1;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";0;"no";"no";"cellular";19;"nov";66;1;-1;0;"unknown";"no"
41;"blue-collar";"single";"secondary";"yes";1085;"yes";"yes";"cellular";7;"jul";599;1;-1;0;"unknown";"yes"
48;"management";"married";"tertiary";"yes";-4;"no";"no";"cellular";5;"aug";97;1;-1;0;"unknown";"no"
60;"management";"married";"tertiary";"no";261;"yes";"yes";"cellular";1;"jun";128;1;192;1;"failure";"no"
60;"retired";"married";"primary";"no";22018;"no";"no";"unknown";6;"jun";177;2;-1;0;"unknown";"no"
48;"blue-collar";"single";"primary";"no";244;"yes";"no";"cellular";15;"may";54;5;-1;0;"unknown";"no"
60;"retired";"married";"secondary";"no";11;"no";"no";"cellular";29;"jun";265;1;586;2;"failure";"yes"
31;"management";"married";"tertiary";"no";804;"no";"no";"cellular";28;"jan";146;1;-1;0;"unknown";"no"
57;"blue-collar";"married";"primary";"no";179;"no";"no";"unknown";9;"jun";230;3;-1;0;"unknown";"no"
54;"technician";"divorced";"secondary";"no";320;"no";"no";"cellular";6;"aug";254;4;-1;0;"unknown";"no"
36;"technician";"single";"secondary";"yes";12;"no";"no";"cellular";12;"aug";587;2;-1;0;"unknown";"yes"
24;"technician";"single";"secondary";"no";288;"yes";"no";"unknown";28;"may";185;1;-1;0;"unknown";"no"
46;"blue-collar";"divorced";"unknown";"no";2391;"yes";"no";"cellular";31;"jul";148;2;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";786;"yes";"yes";"cellular";18;"nov";250;1;-1;0;"unknown";"no"
45;"blue-collar";"married";"primary";"no";31;"no";"no";"cellular";8;"apr";393;2;310;1;"other";"no"
23;"blue-collar";"single";"secondary";"no";537;"yes";"no";"cellular";7;"may";172;1;353;2;"other";"no"
31;"blue-collar";"married";"secondary";"no";41;"yes";"no";"unknown";19;"may";265;1;-1;0;"unknown";"no"
57;"admin.";"divorced";"secondary";"no";-461;"yes";"yes";"unknown";4;"jun";145;8;-1;0;"unknown";"no"
42;"management";"married";"secondary";"no";-189;"yes";"no";"unknown";12;"may";247;2;-1;0;"unknown";"no"
40;"management";"married";"tertiary";"no";4539;"no";"no";"cellular";13;"jul";256;3;439;1;"failure";"yes"
49;"blue-collar";"single";"primary";"no";2146;"yes";"no";"cellular";7;"may";1516;2;353;2;"other";"yes"
31;"housemaid";"married";"primary";"no";25;"no";"no";"cellular";21;"aug";169;5;-1;0;"unknown";"no"
33;"blue-collar";"single";"primary";"no";577;"yes";"no";"cellular";15;"may";59;4;-1;0;"unknown";"no"
32;"technician";"married";"secondary";"no";1840;"yes";"no";"cellular";25;"aug";99;13;-1;0;"unknown";"no"
35;"entrepreneur";"married";"secondary";"no";6851;"yes";"no";"cellular";19;"nov";225;1;-1;0;"unknown";"no"
55;"housemaid";"married";"primary";"no";10;"no";"no";"cellular";4;"feb";174;3;-1;0;"unknown";"no"
65;"retired";"married";"primary";"no";1992;"no";"no";"telephone";2;"nov";459;1;-1;0;"unknown";"no"
21;"student";"single";"secondary";"no";126;"yes";"no";"telephone";15;"may";52;1;-1;0;"unknown";"no"
33;"technician";"married";"secondary";"no";-163;"yes";"yes";"cellular";8;"aug";502;2;-1;0;"unknown";"no"
46;"technician";"married";"tertiary";"no";591;"no";"no";"cellular";20;"aug";50;3;-1;0;"unknown";"no"
40;"admin.";"married";"secondary";"no";153;"yes";"no";"unknown";14;"may";159;2;-1;0;"unknown";"no"
51;"management";"married";"primary";"yes";57;"yes";"yes";"unknown";8;"may";61;1;-1;0;"unknown";"no"
39;"management";"married";"tertiary";"no";-1026;"yes";"no";"unknown";26;"may";200;2;-1;0;"unknown";"no"
49;"admin.";"married";"secondary";"no";2116;"no";"no";"cellular";8;"aug";109;3;-1;0;"unknown";"no"
71;"retired";"married";"secondary";"no";1712;"no";"no";"cellular";11;"feb";660;1;-1;0;"unknown";"yes"
55;"technician";"married";"secondary";"no";0;"yes";"no";"unknown";16;"may";248;3;-1;0;"unknown";"no"
31;"management";"single";"tertiary";"no";319;"yes";"no";"cellular";16;"apr";302;2;248;2;"failure";"no"
31;"admin.";"divorced";"secondary";"no";53;"yes";"no";"unknown";7;"may";128;4;-1;0;"unknown";"no"
36;"blue-collar";"married";"secondary";"no";342;"yes";"yes";"unknown";21;"may";88;3;-1;0;"unknown";"no"
31;"technician";"single";"secondary";"no";9;"no";"no";"cellular";7;"jul";167;2;-1;0;"unknown";"no"
32;"housemaid";"divorced";"secondary";"no";0;"yes";"no";"cellular";11;"jul";93;2;-1;0;"unknown";"no"
62;"retired";"married";"secondary";"no";569;"no";"no";"cellular";4;"feb";94;5;184;1;"success";"yes"
38;"blue-collar";"single";"secondary";"no";1137;"no";"no";"cellular";13;"may";316;1;-1;0;"unknown";"no"
42;"unknown";"single";"primary";"no";2398;"yes";"no";"cellular";3;"feb";144;2;271;2;"failure";"no"
36;"management";"single";"tertiary";"no";-78;"yes";"no";"unknown";2;"jun";1068;1;-1;0;"unknown";"yes"
27;"services";"single";"secondary";"no";482;"yes";"no";"unknown";6;"jun";220;2;-1;0;"unknown";"no"
40;"admin.";"married";"secondary";"no";1011;"yes";"no";"cellular";11;"may";160;2;-1;0;"unknown";"no"
34;"management";"single";"secondary";"no";0;"no";"no";"cellular";22;"aug";132;4;-1;0;"unknown";"no"
52;"services";"married";"secondary";"no";2072;"no";"no";"cellular";10;"jul";224;1;-1;0;"unknown";"no"
46;"blue-collar";"married";"primary";"no";620;"yes";"no";"cellular";20;"aug";174;2;-1;0;"unknown";"no"
36;"services";"single";"secondary";"no";365;"no";"no";"cellular";4;"may";643;1;-1;0;"unknown";"yes"
55;"technician";"married";"unknown";"no";4746;"yes";"no";"unknown";23;"may";288;3;-1;0;"unknown";"no"
31;"self-employed";"married";"tertiary";"no";2666;"no";"no";"cellular";10;"nov";318;2;97;6;"success";"yes"
53;"technician";"single";"secondary";"no";-165;"yes";"no";"cellular";9;"jul";89;1;-1;0;"unknown";"no"
31;"services";"single";"unknown";"yes";-10;"no";"no";"cellular";28;"jan";134;2;-1;0;"unknown";"no"
56;"management";"married";"tertiary";"no";73;"yes";"no";"cellular";8;"may";122;1;368;2;"failure";"no"
31;"services";"single";"secondary";"no";516;"yes";"no";"unknown";13;"may";271;2;-1;0;"unknown";"no"
56;"retired";"married";"primary";"no";161;"no";"yes";"cellular";22;"jul";121;2;-1;0;"unknown";"no"
43;"blue-collar";"divorced";"secondary";"no";110;"yes";"yes";"unknown";6;"may";448;1;-1;0;"unknown";"no"
45;"entrepreneur";"married";"secondary";"no";-264;"no";"no";"cellular";21;"nov";85;2;-1;0;"unknown";"no"
36;"blue-collar";"single";"secondary";"no";5396;"yes";"no";"cellular";9;"apr";490;2;-1;0;"unknown";"no"
39;"services";"single";"secondary";"no";1048;"yes";"no";"cellular";14;"may";149;1;-1;0;"unknown";"no"
28;"unemployed";"married";"secondary";"no";-353;"no";"yes";"cellular";21;"jul";299;1;-1;0;"unknown";"no"
32;"blue-collar";"single";"secondary";"no";2696;"yes";"no";"cellular";8;"may";238;6;169;3;"failure";"no"
38;"management";"married";"tertiary";"yes";540;"no";"no";"cellular";18;"nov";205;1;-1;0;"unknown";"no"
31;"technician";"single";"tertiary";"no";252;"no";"no";"cellular";8;"jun";107;3;-1;0;"unknown";"yes"
37;"admin.";"married";"secondary";"no";18;"yes";"yes";"unknown";28;"may";103;4;-1;0;"unknown";"no"
52;"management";"married";"tertiary";"no";25;"no";"yes";"cellular";15;"jul";170;3;-1;0;"unknown";"no"
51;"blue-collar";"married";"primary";"no";202;"yes";"no";"unknown";8;"may";200;2;-1;0;"unknown";"no"
43;"unemployed";"married";"secondary";"no";553;"no";"no";"telephone";4;"feb";125;1;-1;0;"unknown";"no"
31;"technician";"married";"secondary";"no";5467;"yes";"no";"cellular";13;"apr";251;1;-1;0;"unknown";"no"
56;"management";"married";"tertiary";"no";23;"yes";"no";"cellular";16;"jul";156;2;-1;0;"unknown";"no"
31;"admin.";"single";"secondary";"no";410;"no";"no";"cellular";23;"apr";342;1;-1;0;"unknown";"yes"
57;"housemaid";"married";"primary";"no";58;"no";"no";"unknown";11;"jun";510;1;-1;0;"unknown";"no"
45;"admin.";"married";"secondary";"no";256;"no";"no";"cellular";21;"nov";135;2;-1;0;"unknown";"no"
49;"technician";"divorced";"secondary";"no";972;"no";"no";"cellular";25;"may";613;2;-1;0;"unknown";"no"
44;"services";"divorced";"secondary";"no";20;"no";"no";"unknown";9;"jun";98;1;-1;0;"unknown";"no"
44;"technician";"married";"secondary";"no";0;"yes";"no";"cellular";18;"nov";205;1;-1;0;"unknown";"no"
33;"management";"single";"tertiary";"no";4835;"no";"no";"cellular";6;"may";362;2;-1;0;"unknown";"no"
